10:54,/storage/emulated/0/alarm kivymd application/alarm_app/ensure_the_state_of_the_MDSwitc.mp3,False
12:22,default.mp3,True
12:23,default.mp3,True
14:17,add_edit_tone_content.mp3,True
00:00,default.mp3,True
12:10,/storage/emulated/0/alarm kivymd application/alarm_app/default.mp3,True
00:02,default,True
13:14,default,False
